id_data,ano,mes,dia
44957,2023,1,31
44946,2023,1,20
44957,2023,1,31
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44948,2023,1,22
44943,2023,1,17
44958,2023,2,1
44958,2023,2,1
44938,2023,1,12
44958,2023,2,1
44958,2023,2,1
44957,2023,1,31
44958,2023,2,1
44958,2023,2,1
44929,2023,1,3
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44958,2023,2,1
44959,2023,2,2
44958,2023,2,1
44959,2023,2,2
44958,2023,2,1
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44958,2023,2,1
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44959,2023,2,2
44960,2023,2,3
44960,2023,2,3
44959,2023,2,2
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44960,2023,2,3
44961,2023,2,4
44960,2023,2,3
44961,2023,2,4
44961,2023,2,4
44961,2023,2,4
44960,2023,2,3
44961,2023,2,4
44961,2023,2,4
44948,2023,1,22
44960,2023,2,3
44960,2023,2,3
44961,2023,2,4
